"Observation Time","Diameter (inches)","Diameter (cm)","Diameter (mm)",Latitude,Longitude,"Affected County"
"2012-04-26 06:44:00",0.88,2.24,22.35,35.6,-82.32,"Buncombe County NC"
"2012-04-26 07:00:00",0.75,1.91,19.05,35.18,-83.38,"Macon County NC"
"2012-04-26 07:22:00",0.75,1.91,19.05,35.7091,-81.6496,"Burke County NC"
"2012-04-26 07:41:00",0.75,1.91,19.05,35.27,-81.5,"Cleveland County NC"
"2012-04-26 08:06:00",0.75,1.91,19.05,35.58,-80.82,"Iredell County NC"
"2012-04-26 12:54:00",1,2.54,25.4,34.92,-80.74,"Union County NC"
"2012-04-26 13:12:00",1,2.54,25.4,35.5189,-82.7329,"Buncombe County NC"
"2012-04-26 13:15:00",0.88,2.24,22.35,35.53,-82.7,"Buncombe County NC"
"2012-04-26 13:32:00",0.88,2.24,22.35,35.4511,-82.53,"Buncombe County NC"
"2012-04-26 13:50:00",1,2.54,25.4,35.28,-82.45,"Henderson County NC"
"2012-04-26 14:20:00",1,2.54,25.4,34.4801,-79.178,"Robeson County NC"
"2012-04-26 14:50:00",1.25,3.18,31.75,35.43,-83.45,"Swain County NC"
"2012-04-26 14:55:00",1,2.54,25.4,34.32,-78.83,"Columbus County NC"
"2012-04-26 15:13:00",0.88,2.24,22.35,35.43,-83.5211,"Swain County NC"
"2012-04-26 15:25:00",1,2.54,25.4,35.2602,-83.4305,"Macon County NC"
"2012-04-26 15:30:00",0.75,1.91,19.05,35.75,-81.56,"Burke County NC"
"2012-04-26 15:43:00",1,2.54,25.4,35.19,-83.25,"Macon County NC"
"2012-04-26 15:50:00",1.75,4.45,44.45,35.15,-83.18,"Jackson County NC"
"2012-04-26 16:02:00",1,2.54,25.4,35.19,-83.25,"Macon County NC"
"2012-04-26 16:12:00",1.5,3.81,38.1,35.14,-83.18,"Jackson County NC"
"2012-04-26 16:25:00",0.88,2.24,22.35,35.11,-83,"Transylvania County NC"
"2012-04-26 16:54:00",1.75,4.45,44.45,35.05,-83.82,"Clay County NC"
"2012-04-26 17:02:00",1.75,4.45,44.45,35.56,-82.57,"Buncombe County NC"
"2012-04-26 17:44:00",1,2.54,25.4,35.4957,-82.107,"Rutherford County NC"
"2012-04-26 18:15:00",0.88,2.24,22.35,35.32,-82.4701,"Henderson County NC"
"2012-04-26 18:30:00",1.75,4.45,44.45,35.39,-82.58,"Henderson County NC"
"2012-04-26 18:35:00",1,2.54,25.4,35.09,-84.03,"Cherokee County NC"
"2012-04-26 18:44:00",0.75,1.91,19.05,35.4,-82.36,"Henderson County NC"
"2012-04-26 19:38:00",0.88,2.24,22.35,34.65,-78.72,"Bladen County NC"
"2012-04-27 15:10:00",1,2.54,25.4,36.11,-82.19,"Mitchell County NC"
"2012-04-27 16:48:00",1,2.54,25.4,34.1611,-78.8203,"Columbus County NC"
"2012-04-27 17:06:00",1,2.54,25.4,34.11,-78.72,"Columbus County NC"
"2012-04-27 17:40:00",1.5,3.81,38.1,36.04,-81.62,"Caldwell County NC"
"2012-04-30 15:40:00",0.75,1.91,19.05,36.22,-81.91,"Avery County NC"
"2012-04-30 15:46:00",1,2.54,25.4,36.3369,-81.8144,"Watauga County NC"
"2012-04-30 15:50:00",1,2.54,25.4,36.09,-82.1,"Mitchell County NC"
"2012-04-30 16:12:00",2,5.08,50.8,36.07,-82.01,"Avery County NC"
"2012-04-30 16:25:00",1,2.54,25.4,36.11,-82.19,"Mitchell County NC"
"2012-04-30 17:10:00",0.75,1.91,19.05,36.08,-81.8261,"Avery County NC"
"2012-04-30 17:51:00",1,2.54,25.4,35.652,-82.694,"Buncombe County NC"
"2012-04-30 18:00:00",0.75,1.91,19.05,35.7,-82.54,"Buncombe County NC"
"2012-04-30 18:17:00",1,2.54,25.4,35.9924,-82.3,"Yancey County NC"
"2012-04-30 18:38:00",1.25,3.18,31.75,35.9705,-82.13,"Mitchell County NC"
"2012-04-30 19:28:00",0.75,1.91,19.05,36.179,-81.17,"Wilkes County NC"
"2012-04-30 19:30:00",1,2.54,25.4,35.7405,-82.5448,"Buncombe County NC"
"2012-04-30 20:03:00",1.75,4.45,44.45,36.3193,-80.9919,"Wilkes County NC"
"2012-05-01 12:00:00",0.75,1.91,19.05,35.39,-82.19,"Polk County NC"
"2012-05-01 12:04:00",1.75,4.45,44.45,35.4,-82.2,"Polk County NC"
"2012-05-01 12:37:00",0.88,2.24,22.35,35.09,-82.95,"Transylvania County NC"
"2012-05-01 12:39:00",0.75,1.91,19.05,35.39,-82.19,"Polk County NC"
"2012-05-01 12:45:00",1.75,4.45,44.45,35.74,-81.93,"McDowell County NC"
"2012-05-01 12:52:00",0.75,1.91,19.05,35.39,-82.57,"Henderson County NC"
"2012-05-01 12:55:00",1,2.54,25.4,35.42,-82.13,"Rutherford County NC"
"2012-05-01 12:58:00",0.75,1.91,19.05,35.75,-81.83,"Burke County NC"
"2012-05-01 13:03:00",2.5,6.35,63.5,35.4011,-82.52,"Henderson County NC"
"2012-05-01 13:06:00",1.75,4.45,44.45,35.43,-82.5,"Henderson County NC"
"2012-05-01 13:15:00",0.75,1.91,19.05,35.75,-81.83,"Burke County NC"
"2012-05-01 13:20:00",1,2.54,25.4,36.4417,-80.4422,"Stokes County NC"
"2012-05-01 13:25:00",1.75,4.45,44.45,36.4185,-80.4346,"Stokes County NC"
"2012-05-01 13:29:00",1,2.54,25.4,35.7328,-81.7511,"Burke County NC"
"2012-05-01 13:30:00",0.88,2.24,22.35,35.39,-82.34,"Henderson County NC"
"2012-05-01 13:35:00",0.88,2.24,22.35,35.74,-81.7,"Burke County NC"
"2012-05-01 13:55:00",0.75,1.91,19.05,35.39,-82.19,"Polk County NC"
"2012-05-01 14:00:00",1.75,4.45,44.45,36.29,-80.14,"Stokes County NC"
"2012-05-01 14:11:00",1,2.54,25.4,36.1541,-80.9307,"Wilkes County NC"
"2012-05-01 14:12:00",1,2.54,25.4,35.8268,-81.7946,"Burke County NC"
"2012-05-01 14:20:00",1,2.54,25.4,35.37,-82,"Rutherford County NC"
"2012-05-01 14:30:00",0.75,1.91,19.05,36.54,-79.03,"Person County NC"
"2012-05-01 14:40:00",1,2.54,25.4,36.48,-78.96,"Person County NC"
"2012-05-01 14:50:00",1,2.54,25.4,36.44,-78.94,"Person County NC"
"2012-05-01 14:57:00",0.75,1.91,19.05,35.69,-82.07,"McDowell County NC"
"2012-05-01 15:07:00",1.25,3.18,31.75,36.44,-78.77,"Granville County NC"
"2012-05-01 15:12:00",1,2.54,25.4,36.0671,-80.6027,"Yadkin County NC"
"2012-05-01 15:18:00",0.75,1.91,19.05,36.04,-80.57,"Davie County NC"
"2012-05-01 15:35:00",0.75,1.91,19.05,36.33,-80.87,"Surry County NC"
"2012-05-01 15:53:00",1,2.54,25.4,35.72,-82.07,"McDowell County NC"
"2012-05-01 16:15:00",1,2.54,25.4,36.12,-79,"Orange County NC"
"2012-05-01 16:24:00",1,2.54,25.4,36.1266,-78.945,"Durham County NC"
"2012-05-01 16:26:00",1,2.54,25.4,36.0987,-78.8999,"Durham County NC"
"2012-05-01 16:35:00",1,2.54,25.4,36.1073,-78.8673,"Durham County NC"
"2012-05-01 16:51:00",1,2.54,25.4,36.05,-78.81,"Durham County NC"
"2012-05-02 12:07:00",0.75,1.91,19.05,36.0468,-81.496,"Caldwell County NC"
"2012-05-02 12:35:00",1,2.54,25.4,36.04,-81.71,"Caldwell County NC"
"2012-05-02 14:37:00",1,2.54,25.4,35.4,-82.81,"Haywood County NC"
"2012-05-02 14:42:00",0.88,2.24,22.35,35.4,-82.75,"Transylvania County NC"
"2012-05-02 15:40:00",1.75,4.45,44.45,36.12,-81.87,"Avery County NC"
"2012-05-02 15:55:00",0.75,1.91,19.05,36.1434,-81.903,"Avery County NC"
"2012-05-02 16:34:00",0.88,2.24,22.35,35.67,-76.66,"Beaufort County NC"
"2012-05-02 18:10:00",0.88,2.24,22.35,35.55,-76.61,"Beaufort County NC"
"2012-05-02 18:17:00",1,2.54,25.4,35.54,-76.62,"Beaufort County NC"
"2012-05-03 12:00:00",0.88,2.24,22.35,36.4642,-81.5103,"Ashe County NC"
"2012-05-04 16:27:00",0.75,1.91,19.05,35.73,-78.65,"Wake County NC"
"2012-05-04 17:36:00",0.75,1.91,19.05,35.56,-78.33,"Johnston County NC"
"2012-05-05 12:37:00",0.88,2.24,22.35,35.93,-78.81,"Durham County NC"
"2012-05-05 17:35:00",0.88,2.24,22.35,34.76,-77.4,"Onslow County NC"
"2012-05-14 15:53:00",1,2.54,25.4,36.1549,-81.207,"Wilkes County NC"
"2012-05-14 16:00:00",0.88,2.24,22.35,36.16,-81.19,"Wilkes County NC"
"2012-05-14 17:26:00",0.75,1.91,19.05,33.9283,-78.3894,"Brunswick County NC"
"2012-05-14 18:25:00",1.75,4.45,44.45,34.9402,-80.6825,"Union County NC"
"2012-05-14 19:18:00",0.88,2.24,22.35,35.89,-80.08,"Davidson County NC"
"2012-05-15 11:30:00",1,2.54,25.4,34.2894,-78.5483,"Columbus County NC"
"2012-05-15 13:05:00",0.75,1.91,19.05,34.16,-78.86,"Columbus County NC"
"2012-05-15 14:20:00",1,2.54,25.4,34.5812,-78.871,"Robeson County NC"
"2012-05-15 15:09:00",1,2.54,25.4,35.42,-78.18,"Johnston County NC"
"2012-05-15 15:56:00",1,2.54,25.4,35.7345,-77.9801,"Wilson County NC"
"2012-05-15 16:30:00",0.88,2.24,22.35,36.5172,-80.623,"Surry County NC"
"2012-05-15 17:59:00",0.75,1.91,19.05,36.07,-78.29,"Franklin County NC"
"2012-05-16 12:52:00",1,2.54,25.4,35.3685,-77.1757,"Craven County NC"
"2012-05-16 12:53:00",0.75,1.91,19.05,35.3,-77.16,"Craven County NC"
"2012-05-16 13:20:00",1,2.54,25.4,34.7065,-78.449,"Bladen County NC"
"2012-05-16 13:30:00",1.25,3.18,31.75,35.64,-77.07,"Beaufort County NC"
"2012-05-16 13:40:00",1,2.54,25.4,35.61,-76.91,"Beaufort County NC"
"2012-05-16 13:50:00",0.75,1.91,19.05,35.73,-76.98,"Martin County NC"
"2012-05-16 19:40:00",0.75,1.91,19.05,35.29,-81.54,"Cleveland County NC"
"2012-05-16 20:00:00",0.75,1.91,19.05,35.19,-81.53,"Cleveland County NC"
"2012-05-16 20:40:00",0.88,2.24,22.35,35.43,-81.43,"Lincoln County NC"
"2012-05-17 14:35:00",0.88,2.24,22.35,35.66,-78.81,"Wake County NC"
"2012-05-17 16:32:00",1,2.54,25.4,35.6621,-82.57,"Buncombe County NC"
"2012-05-17 16:52:00",0.75,1.91,19.05,35.6,-82.63,"Buncombe County NC"
"2012-05-19 15:42:00",1,2.54,25.4,35.433,-82.538,"Buncombe County NC"
"2012-05-21 16:32:00",0.75,1.91,19.05,35.73,-81.6,"Burke County NC"
"2012-05-21 16:37:00",0.75,1.91,19.05,35.7,-82.56,"Buncombe County NC"
"2012-05-22 11:40:00",0.75,1.91,19.05,34.83,-78.03,"Duplin County NC"
"2012-05-22 11:45:00",1,2.54,25.4,34.91,-79.77,"Richmond County NC"
"2012-05-22 11:59:00",0.75,1.91,19.05,34.94,-79.76,"Richmond County NC"
"2012-05-22 12:10:00",0.88,2.24,22.35,34.1364,-78.7225,"Columbus County NC"
"2012-05-22 12:22:00",0.88,2.24,22.35,34.4352,-78.5055,"Bladen County NC"
"2012-05-22 12:43:00",0.75,1.91,19.05,35.37,-79.01,"Harnett County NC"
"2012-05-22 12:45:00",0.75,1.91,19.05,35.37,-79.01,"Harnett County NC"
"2012-05-22 12:50:00",1,2.54,25.4,34.3231,-78.405,"Columbus County NC"
"2012-05-22 13:00:00",0.75,1.91,19.05,35.39,-77.53,"Lenoir County NC"
"2012-05-22 13:05:00",0.88,2.24,22.35,34.3227,-78.4033,"Columbus County NC"
"2012-05-22 13:09:00",1,2.54,25.4,34.2,-78.94,"Columbus County NC"
"2012-05-22 13:30:00",0.75,1.91,19.05,34.96,-78.44,"Sampson County NC"
"2012-05-22 13:35:00",1,2.54,25.4,34.54,-78.8,"Bladen County NC"
"2012-05-22 13:40:00",1,2.54,25.4,34.3886,-77.7795,"Pender County NC"
"2012-05-22 13:43:00",1,2.54,25.4,34.4365,-77.8802,"Pender County NC"
"2012-05-22 13:46:00",1.75,4.45,44.45,34.4423,-77.7659,"Pender County NC"
"2012-05-22 14:00:00",0.88,2.24,22.35,35.53,-77.23,"Pitt County NC"
"2012-05-22 14:05:00",1,2.54,25.4,35.3162,-78.5885,"Harnett County NC"
"2012-05-22 14:10:00",1,2.54,25.4,34.8661,-78.9356,"Robeson County NC"
"2012-05-22 14:14:00",0.88,2.24,22.35,35.34,-78.56,"Harnett County NC"
"2012-05-22 14:18:00",0.75,1.91,19.05,35.33,-78.52,"Johnston County NC"
"2012-05-22 14:20:00",0.75,1.91,19.05,35.52,-76.73,"Beaufort County NC"
"2012-05-22 14:27:00",1,2.54,25.4,35.32,-78.46,"Johnston County NC"
"2012-05-22 14:35:00",1,2.54,25.4,35.4,-78.39,"Johnston County NC"
"2012-05-22 14:38:00",1,2.54,25.4,35.367,-78.3661,"Johnston County NC"
"2012-05-22 14:50:00",1,2.54,25.4,35.6472,-81.549,"Burke County NC"
"2012-05-22 15:15:00",0.75,1.91,19.05,35.46,-76.47,"Hyde County NC"
"2012-05-22 15:23:00",1,2.54,25.4,35.467,-78.1582,"Johnston County NC"
"2012-05-22 15:25:00",0.75,1.91,19.05,35.52,-78.19,"Johnston County NC"
"2012-05-22 15:34:00",1,2.54,25.4,36.0668,-78.7831,"Durham County NC"
"2012-05-22 15:50:00",0.75,1.91,19.05,36.0828,-78.7634,"Granville County NC"
"2012-05-22 16:48:00",1.75,4.45,44.45,35.5975,-80.4223,"Rowan County NC"
"2012-05-22 17:05:00",1,2.54,25.4,36.02,-80.68,"Davie County NC"
"2012-05-22 17:10:00",1,2.54,25.4,35.5748,-80.3221,"Rowan County NC"
"2012-05-22 17:39:00",0.75,1.91,19.05,34.94,-79.77,"Richmond County NC"
"2012-05-22 18:50:00",0.75,1.91,19.05,36.09,-80.38,"Forsyth County NC"
"2012-05-23 12:23:00",0.75,1.91,19.05,35.21,-78.44,"Sampson County NC"
"2012-05-23 12:45:00",1,2.54,25.4,35.19,-78.42,"Sampson County NC"
"2012-05-23 12:58:00",1,2.54,25.4,35.45,-78.42,"Johnston County NC"
"2012-05-23 13:07:00",0.75,1.91,19.05,35.19,-79.14,"Moore County NC"
"2012-05-23 13:18:00",0.75,1.91,19.05,35.13,-78.98,"Cumberland County NC"
"2012-05-23 13:37:00",1,2.54,25.4,35.2664,-79.1494,"Harnett County NC"
"2012-05-23 13:38:00",0.75,1.91,19.05,35.55,-78.56,"Johnston County NC"
"2012-05-23 13:40:00",1,2.54,25.4,35.55,-78.56,"Johnston County NC"
"2012-05-23 13:50:00",1.75,4.45,44.45,35.65,-78.51,"Johnston County NC"
"2012-05-23 13:58:00",1.75,4.45,44.45,35.66,-78.51,"Johnston County NC"
"2012-05-23 14:00:00",1.25,3.18,31.75,35.6875,-78.5502,"Wake County NC"
"2012-05-23 14:02:00",1.25,3.18,31.75,35.69,-78.57,"Wake County NC"
"2012-05-23 14:05:00",1,2.54,25.4,35.69,-78.49,"Johnston County NC"
"2012-05-23 14:07:00",0.75,1.91,19.05,35.22,-79.41,"Moore County NC"
"2012-05-23 14:08:00",1.75,4.45,44.45,35.19,-79.5,"Moore County NC"
"2012-05-23 14:14:00",1,2.54,25.4,35.18,-79.4,"Moore County NC"
"2012-05-23 14:26:00",1.75,4.45,44.45,34.3144,-79.0159,"Columbus County NC"
"2012-05-23 14:30:00",1.75,4.45,44.45,34.34,-78.95,"Columbus County NC"
"2012-05-23 14:38:00",1,2.54,25.4,35.8696,-78.5593,"Wake County NC"
"2012-05-23 14:40:00",1,2.54,25.4,35.8456,-78.5185,"Wake County NC"
"2012-05-23 14:45:00",1,2.54,25.4,35.86,-78.55,"Wake County NC"
"2012-05-23 15:03:00",1,2.54,25.4,35.9654,-78.5419,"Wake County NC"
"2012-05-23 15:05:00",1,2.54,25.4,34.6006,-78.9597,"Robeson County NC"
"2012-05-23 15:10:00",1.25,3.18,31.75,35.2958,-78.5629,"Sampson County NC"
"2012-05-23 15:14:00",1,2.54,25.4,35.56,-77.19,"Pitt County NC"
"2012-05-23 15:20:00",1,2.54,25.4,35.52,-77.22,"Pitt County NC"
"2012-05-23 15:28:00",0.88,2.24,22.35,35.58,-76.98,"Beaufort County NC"
"2012-05-23 15:29:00",0.88,2.24,22.35,36.1,-78.46,"Franklin County NC"
"2012-05-23 15:45:00",1,2.54,25.4,36.2268,-78.4217,"Vance County NC"
"2012-05-23 16:15:00",0.88,2.24,22.35,36.09,-77.63,"Edgecombe County NC"
"2012-05-23 16:19:00",0.88,2.24,22.35,35.53,-77.4,"Pitt County NC"
"2012-05-23 16:21:00",1,2.54,25.4,35.5768,-77.3196,"Pitt County NC"
"2012-05-23 16:25:00",0.88,2.24,22.35,35.59,-77.05,"Beaufort County NC"
"2012-05-23 16:31:00",0.88,2.24,22.35,35.6,-77.37,"Pitt County NC"
"2012-05-23 16:44:00",0.75,1.91,19.05,35.85,-77.06,"Martin County NC"
"2012-05-23 16:47:00",0.75,1.91,19.05,35.89,-77.06,"Martin County NC"
"2012-05-23 16:49:00",1,2.54,25.4,35.89,-77.06,"Martin County NC"
"2012-05-23 16:51:00",0.75,1.91,19.05,35.6,-77.37,"Pitt County NC"
"2012-05-23 16:55:00",1,2.54,25.4,35.53,-77.4,"Pitt County NC"
"2012-05-23 16:59:00",1,2.54,25.4,35.6,-77.37,"Pitt County NC"
"2012-05-23 17:03:00",1,2.54,25.4,35.6,-77.37,"Pitt County NC"
"2012-05-23 17:04:00",1,2.54,25.4,35.6,-77.37,"Pitt County NC"
"2012-05-23 17:05:00",0.75,1.91,19.05,36.2678,-77.7255,"Halifax County NC"
"2012-05-23 17:53:00",1,2.54,25.4,35.9694,-77.444,"Edgecombe County NC"
"2012-05-23 17:55:00",1,2.54,25.4,36.26,-76.99,"Hertford County NC"
"2012-05-23 18:30:00",1,2.54,25.4,36.43,-76.86,"Gates County NC"
"2012-06-01 12:05:00",1,2.54,25.4,36.26,-77.5,"Halifax County NC"
"2012-06-01 12:27:00",1,2.54,25.4,36.31,-77.4,"Northampton County NC"
"2012-06-01 12:48:00",1.75,4.45,44.45,36.07,-79.81,"Guilford County NC"
"2012-06-01 12:50:00",1,2.54,25.4,36.04,-79.84,"Guilford County NC"
"2012-06-01 13:21:00",1,2.54,25.4,34.63,-78.61,"Bladen County NC"
"2012-06-01 13:25:00",1,2.54,25.4,36.1,-79.27,"Alamance County NC"
"2012-06-01 14:05:00",1.75,4.45,44.45,36.28,-78.96,"Person County NC"
"2012-06-01 14:24:00",1,2.54,25.4,35.37,-78.37,"Johnston County NC"
"2012-06-12 19:00:00",0.75,1.91,19.05,35.96,-80.77,"Iredell County NC"
"2012-06-13 19:37:00",1,2.54,25.4,35.69,-81.91,"McDowell County NC"
"2012-06-22 09:52:00",1,2.54,25.4,36.11,-81.78,"Caldwell County NC"
"2012-06-22 11:13:00",1.25,3.18,31.75,35.924,-81.505,"Caldwell County NC"
"2012-06-22 11:30:00",1,2.54,25.4,35.5621,-82.2734,"Buncombe County NC"
"2012-06-22 12:25:00",0.88,2.24,22.35,35.49,-81.17,"Lincoln County NC"
"2012-06-22 12:30:00",1,2.54,25.4,35.55,-81.47,"Lincoln County NC"
"2012-06-22 13:05:00",0.88,2.24,22.35,35.59,-80.92,"Iredell County NC"
"2012-06-22 13:14:00",0.88,2.24,22.35,35.54,-82.52,"Buncombe County NC"
"2012-06-23 16:36:00",0.75,1.91,19.05,34.4627,-78.1011,"Pender County NC"
"2012-06-23 18:30:00",0.88,2.24,22.35,34.3,-78.72,"Columbus County NC"
"2012-06-24 17:15:00",1,2.54,25.4,36.53,-80.51,"Surry County NC"
"2012-06-24 18:20:00",1,2.54,25.4,35.36,-82,"Rutherford County NC"
"2012-06-25 17:28:00",1,2.54,25.4,36.18,-77.67,"Halifax County NC"
"2012-06-30 15:00:00",1,2.54,25.4,36.51,-80.94,"Alleghany County NC"
"2012-06-30 15:34:00",1.25,3.18,31.75,36.5,-80.87,"Surry County NC"
"2012-06-30 16:09:00",1.5,3.81,38.1,36.12,-81.65,"Watauga County NC"
"2012-06-30 18:28:00",1,2.54,25.4,35.8791,-82.3505,"Yancey County NC"
"2012-06-30 19:30:00",0.88,2.24,22.35,36.3403,-80.065,"Stokes County NC"
"2012-07-01 07:10:00",0.75,1.91,19.05,35.83,-76.55,"Washington County NC"
"2012-07-01 10:53:00",1,2.54,25.4,36.28,-80.36,"Stokes County NC"
"2012-07-01 11:11:00",1,2.54,25.4,36.48,-79.69,"Rockingham County NC"
"2012-07-01 11:47:00",1,2.54,25.4,36.5,-79.15,"Caswell County NC"
"2012-07-01 11:58:00",1.75,4.45,44.45,36.4686,-79.0575,"Person County NC"
"2012-07-01 12:01:00",1,2.54,25.4,36.51,-79.02,"Person County NC"
"2012-07-01 12:09:00",1.75,4.45,44.45,36.4,-78.98,"Person County NC"
"2012-07-01 12:12:00",1.75,4.45,44.45,36.37,-78.98,"Person County NC"
"2012-07-01 12:25:00",1,2.54,25.4,36.35,-78.89,"Person County NC"
"2012-07-01 12:45:00",1,2.54,25.4,35.98,-78.65,"Wake County NC"
"2012-07-01 12:55:00",1.75,4.45,44.45,35.9269,-78.649,"Wake County NC"
"2012-07-01 12:57:00",1.75,4.45,44.45,35.97,-78.66,"Wake County NC"
"2012-07-01 13:00:00",1,2.54,25.4,35.91,-78.6,"Wake County NC"
"2012-07-01 13:01:00",1,2.54,25.4,35.89,-78.62,"Wake County NC"
"2012-07-01 13:02:00",1,2.54,25.4,35.9111,-78.6497,"Wake County NC"
"2012-07-01 13:05:00",1,2.54,25.4,35.92,-78.58,"Wake County NC"
"2012-07-01 13:06:00",1.75,4.45,44.45,35.86,-78.55,"Wake County NC"
"2012-07-01 13:08:00",1,2.54,25.4,35.0317,-79.1203,"Hoke County NC"
"2012-07-01 13:14:00",1,2.54,25.4,36.27,-78.09,"Warren County NC"
"2012-07-01 13:15:00",1,2.54,25.4,35.03,-76.99,"Craven County NC"
"2012-07-01 13:19:00",2.75,6.99,69.85,35.8614,-78.1278,"Nash County NC"
"2012-07-01 13:20:00",1,2.54,25.4,35.0708,-77.019,"Craven County NC"
"2012-07-01 13:23:00",1.75,4.45,44.45,35.1298,-78.8973,"Cumberland County NC"
"2012-07-01 13:25:00",1,2.54,25.4,35.13,-78.92,"Cumberland County NC"
"2012-07-01 13:26:00",1.75,4.45,44.45,35.09,-78.95,"Cumberland County NC"
"2012-07-01 13:29:00",1,2.54,25.4,34.99,-79.24,"Hoke County NC"
"2012-07-01 13:30:00",1,2.54,25.4,34.74,-79.49,"Scotland County NC"
"2012-07-01 13:31:00",1,2.54,25.4,35.6338,-78.4714,"Johnston County NC"
"2012-07-01 13:33:00",1.25,3.18,31.75,35.0568,-78.8992,"Cumberland County NC"
"2012-07-01 13:35:00",1.75,4.45,44.45,35.07,-78.9,"Cumberland County NC"
"2012-07-01 13:37:00",2.5,6.35,63.5,35.0644,-78.8954,"Cumberland County NC"
"2012-07-01 13:40:00",1.25,3.18,31.75,34.89,-79.07,"Robeson County NC"
"2012-07-01 13:42:00",2.5,6.35,63.5,35.0563,-78.8798,"Cumberland County NC"
"2012-07-01 13:43:00",1.75,4.45,44.45,35.58,-78.36,"Johnston County NC"
"2012-07-01 13:45:00",1.75,4.45,44.45,34.9592,-79.1283,"Hoke County NC"
"2012-07-01 13:47:00",1,2.54,25.4,35.05,-78.85,"Cumberland County NC"
"2012-07-01 13:50:00",1.75,4.45,44.45,36.04,-81.71,"Caldwell County NC"
"2012-07-01 13:59:00",1,2.54,25.4,35.0167,-76.3164,"Carteret County NC"
"2012-07-01 14:11:00",1.75,4.45,44.45,35.96,-81.6,"Caldwell County NC"
"2012-07-01 14:14:00",1.5,3.81,38.1,35.19,-78.07,"Wayne County NC"
"2012-07-01 14:15:00",1,2.54,25.4,36.35,-77.31,"Northampton County NC"
"2012-07-01 14:18:00",1,2.54,25.4,34.93,-78.85,"Cumberland County NC"
"2012-07-01 14:22:00",1,2.54,25.4,35.1763,-78.1018,"Duplin County NC"
"2012-07-01 14:23:00",1,2.54,25.4,35.15,-78.05,"Duplin County NC"
"2012-07-01 14:25:00",1.75,4.45,44.45,35.91,-81.54,"Caldwell County NC"
"2012-07-01 14:32:00",1.75,4.45,44.45,34.9,-79.01,"Robeson County NC"
"2012-07-01 14:33:00",1.5,3.81,38.1,34.88,-78.97,"Robeson County NC"
"2012-07-01 14:35:00",1,2.54,25.4,35.28,-77.59,"Lenoir County NC"
"2012-07-01 14:45:00",1.25,3.18,31.75,35.53,-82.91,"Haywood County NC"
"2012-07-01 14:46:00",1,2.54,25.4,35.73,-81.46,"Burke County NC"
"2012-07-01 14:49:00",0.75,1.91,19.05,34.89,-79.07,"Robeson County NC"
"2012-07-01 14:52:00",1,2.54,25.4,35.91,-81.53,"Caldwell County NC"
"2012-07-01 14:58:00",1,2.54,25.4,34.87,-78.96,"Robeson County NC"
"2012-07-01 15:05:00",1.75,4.45,44.45,35.7,-81.32,"Catawba County NC"
"2012-07-01 15:06:00",2,5.08,50.8,35.68,-81.33,"Catawba County NC"
"2012-07-01 15:10:00",1,2.54,25.4,35.6579,-81.8134,"Burke County NC"
"2012-07-01 15:25:00",1,2.54,25.4,35.93,-81.41,"Caldwell County NC"
"2012-07-01 15:30:00",1,2.54,25.4,35.31,-82.62,"Henderson County NC"
"2012-07-01 15:40:00",1,2.54,25.4,34.3151,-78.2843,"Columbus County NC"
"2012-07-01 15:54:00",1.75,4.45,44.45,35.42,-81.17,"Lincoln County NC"
"2012-07-01 16:00:00",1,2.54,25.4,34.32,-78.6,"Columbus County NC"
"2012-07-01 16:10:00",1.5,3.81,38.1,35.62,-82.16,"McDowell County NC"
"2012-07-01 16:33:00",1,2.54,25.4,33.8904,-78.5705,"Brunswick County NC"
"2012-07-01 16:35:00",1,2.54,25.4,35.25,-80.7,"Mecklenburg County NC"
"2012-07-01 16:50:00",1,2.54,25.4,35.12,-80.7123,"Mecklenburg County NC"
"2012-07-01 16:51:00",0.75,1.91,19.05,35.03,-80.81,"Mecklenburg County NC"
"2012-07-01 17:26:00",1.75,4.45,44.45,34.835,-80.657,"Union County NC"
"2012-07-01 18:56:00",1,2.54,25.4,34.4412,-79.0869,"Robeson County NC"
"2012-07-01 20:30:00",1,2.54,25.4,35.15,-83.05,"Jackson County NC"
"2012-07-01 21:30:00",1,2.54,25.4,35.73,-82.98,"Haywood County NC"
"2012-07-01 23:49:00",0.75,1.91,19.05,35.74,-81.7,"Burke County NC"
"2012-07-03 10:55:00",1,2.54,25.4,36.31,-81.33,"Wilkes County NC"
"2012-07-03 11:07:00",1,2.54,25.4,36.03,-81.89,"Avery County NC"
"2012-07-03 11:35:00",1.25,3.18,31.75,36.13,-81.86,"Avery County NC"
"2012-07-03 12:00:00",1,2.54,25.4,35.53,-82.23,"Buncombe County NC"
"2012-07-03 12:25:00",1,2.54,25.4,35.49,-82.26,"Buncombe County NC"
"2012-07-03 12:35:00",0.75,1.91,19.05,36.13,-82.19,"Mitchell County NC"
"2012-07-03 12:53:00",1,2.54,25.4,36.48,-80.45,"Surry County NC"
"2012-07-04 15:15:00",1,2.54,25.4,35.9437,-78.114,"Nash County NC"
"2012-07-04 15:30:00",1,2.54,25.4,35.9356,-77.7302,"Edgecombe County NC"
"2012-07-04 16:20:00",1,2.54,25.4,36.2049,-78.1885,"Franklin County NC"
"2012-07-05 11:00:00",1,2.54,25.4,36.31,-80.73,"Surry County NC"
