"Observation Time","Wind Speed (knots)","Wind Speed (mph)","Wind Speed (m/s)",Latitude,Longitude,"Affected County"
"2010-09-22 17:38:00",55,63.29,28.29,36.44,-80.36,"Stokes County NC"
"2010-09-22 17:40:00",55,63.29,28.29,36.51,-80.17,"Stokes County NC"
"2010-09-22 17:45:00",50,57.54,25.72,36.4,-80.32,"Stokes County NC"
"2010-09-22 17:50:00",50,57.54,25.72,36.36,-80.29,"Stokes County NC"
"2010-09-22 17:55:00",50,57.54,25.72,36.41,-80.22,"Stokes County NC"
"2010-09-22 18:05:00",50,57.54,25.72,36.38,-79.95,"Rockingham County NC"
"2010-09-22 18:07:00",50,57.54,25.72,36.47,-79.91,"Rockingham County NC"
"2010-09-22 18:10:00",55,63.29,28.29,36.3,-80.06,"Stokes County NC"
"2010-09-22 18:30:00",55,63.29,28.29,36.33,-80.4,"Stokes County NC"
"2010-09-22 18:40:00",50,57.54,25.72,36.41,-79.76,"Rockingham County NC"
"2010-09-22 18:55:00",50,57.54,25.72,36.38,-79.72,"Rockingham County NC"
"2010-09-26 11:30:00",50,57.54,25.72,34.9858,-79.1714,"Hoke County NC"
"2010-09-26 12:51:00",50,57.54,25.72,34.9806,-78.5459,"Sampson County NC"
"2010-09-26 13:07:00",50,57.54,25.72,35.12,-78.62,"Sampson County NC"
"2010-09-26 13:25:00",50,57.54,25.72,35.33,-78.08,"Wayne County NC"
"2010-09-27 10:40:00",50,57.54,25.72,36.12,-76.51,"Perquimans County NC"
"2010-09-27 19:42:00",60,69.05,30.87,35.222,-82.252,"Polk County NC"
"2010-09-29 15:10:00",50,57.54,25.72,36.09,-76.32,"Perquimans County NC"
"2010-09-29 22:10:00",50,57.54,25.72,36.54,-76.46,"Camden County NC"
"2010-09-30 05:01:00",56,64.44,28.81,33.9223,-78.2069,"Brunswick County NC"
"2010-09-30 05:02:00",62,71.35,31.9,33.913,-78.1469,"Brunswick County NC"
"2010-09-30 05:20:00",50,57.54,25.72,34.2988,-78.1478,"Brunswick County NC"
"2010-10-14 10:57:00",50,57.54,25.72,35.07,-77.15,"Craven County NC"
"2010-10-14 11:00:00",50,57.54,25.72,35.1017,-77.341,"Jones County NC"
"2010-10-25 04:44:00",60,69.05,30.87,35.2,-83.83,"Cherokee County NC"
"2010-10-25 05:05:00",55,63.29,28.29,35.316,-84.002,"Graham County NC"
"2010-10-25 05:23:00",55,63.29,28.29,35.196,-83.631,"Macon County NC"
"2010-10-25 05:25:00",55,63.29,28.29,35.402,-83.573,"Swain County NC"
"2010-10-25 05:40:00",55,63.29,28.29,35.39,-83.335,"Jackson County NC"
"2010-10-25 05:51:00",55,63.29,28.29,35.471,-83.119,"Haywood County NC"
"2010-10-25 06:08:00",55,63.29,28.29,35.894,-82.875,"Madison County NC"
"2010-10-25 06:10:00",50,57.54,25.72,35.131,-83.156,"Jackson County NC"
"2010-10-25 06:18:00",50,57.54,25.72,35.22,-82.866,"Transylvania County NC"
"2010-10-25 06:32:00",55,63.29,28.29,35.32,-82.611,"Henderson County NC"
"2010-10-25 06:36:00",50,57.54,25.72,36.06,-82.41,"Yancey County NC"
"2010-10-25 07:30:00",50,57.54,25.72,36.19,-81.24,"Wilkes County NC"
"2010-10-25 07:35:00",50,57.54,25.72,35.34,-81.87,"Rutherford County NC"
"2010-10-25 08:14:00",50,57.54,25.72,35.528,-81.38,"Lincoln County NC"
"2010-10-25 08:25:00",50,57.54,25.72,35.547,-81.219,"Lincoln County NC"
"2010-10-25 09:28:00",60,69.05,30.87,35.551,-80.48,"Rowan County NC"
"2010-10-26 20:58:00",50,57.54,25.72,35.76,-80.89,"Iredell County NC"
"2010-10-26 21:15:00",50,57.54,25.72,35.95,-80.8,"Iredell County NC"
"2010-10-26 21:18:00",50,57.54,25.72,36.5,-80.12,"Stokes County NC"
"2010-10-26 21:44:00",50,57.54,25.72,36.1,-80.45,"Forsyth County NC"
"2010-10-27 01:36:00",50,57.54,25.72,36.35,-79.96,"Rockingham County NC"
"2010-10-27 01:40:00",50,57.54,25.72,36.36,-79.92,"Rockingham County NC"
"2010-10-27 01:59:00",50,57.54,25.72,36.45,-79.63,"Rockingham County NC"
"2010-10-27 02:30:00",70,80.55,36.01,36.5,-79.35,"Caswell County NC"
"2010-10-27 12:55:00",50,57.54,25.72,36.27,-79.79,"Rockingham County NC"
"2010-10-27 13:00:00",50,57.54,25.72,36.3,-79.74,"Rockingham County NC"
"2010-10-27 13:05:00",50,57.54,25.72,35.71,-80.78,"Iredell County NC"
"2010-10-27 13:15:00",50,57.54,25.72,36.29,-79.59,"Rockingham County NC"
"2010-10-27 13:45:00",70,80.55,36.01,36.31,-79.36,"Caswell County NC"
"2010-10-27 13:52:00",50,57.54,25.72,36.38,-79.17,"Caswell County NC"
"2010-10-27 15:02:00",50,57.54,25.72,36.14,-79.51,"Alamance County NC"
"2010-10-27 15:20:00",50,57.54,25.72,36.54,-78.16,"Warren County NC"
"2010-10-27 16:36:00",50,57.54,25.72,35.4,-81.38,"Gaston County NC"
"2010-10-27 17:35:00",50,57.54,25.72,36.49,-80.03,"Rockingham County NC"
"2010-10-27 17:50:00",50,57.54,25.72,36.3,-79.93,"Rockingham County NC"
"2010-10-27 18:00:00",50,57.54,25.72,36.31,-79.8,"Rockingham County NC"
"2010-10-27 18:05:00",50,57.54,25.72,36.48,-79.66,"Rockingham County NC"
"2010-11-16 18:05:00",50,57.54,25.72,35.82,-81.54,"Caldwell County NC"
"2010-11-16 18:25:00",50,57.54,25.72,35.34,-81.87,"Rutherford County NC"
"2010-11-16 18:35:00",50,57.54,25.72,35.92,-81.18,"Alexander County NC"
"2010-11-16 19:30:00",55,63.29,28.29,36.2458,-80.67,"Yadkin County NC"
"2010-11-16 19:36:00",50,57.54,25.72,36.4834,-80.3201,"Stokes County NC"
"2010-11-16 20:24:00",50,57.54,25.72,35.52,-81.35,"Lincoln County NC"
"2010-11-16 20:36:00",55,63.29,28.29,35.68,-81.11,"Catawba County NC"
"2010-11-16 20:46:00",50,57.54,25.72,36.22,-80.2,"Forsyth County NC"
"2010-11-16 20:56:00",50,57.54,25.72,35.79,-80.86,"Iredell County NC"
"2010-11-16 21:12:00",50,57.54,25.72,35.9,-80.56,"Davie County NC"
"2010-11-16 21:18:00",50,57.54,25.72,36.4779,-79.6835,"Rockingham County NC"
"2010-11-16 21:20:00",50,57.54,25.72,36.4979,-79.6365,"Rockingham County NC"
"2010-11-16 21:40:00",50,57.54,25.72,36.1432,-79.998,"Guilford County NC"
"2010-11-16 21:45:00",50,57.54,25.72,35.78,-79.37,"Chatham County NC"
"2010-11-16 22:25:00",50,57.54,25.72,35.9102,-78.8889,"Durham County NC"
"2010-11-16 22:50:00",50,57.54,25.72,36.1176,-78.6474,"Granville County NC"
"2010-11-16 22:51:00",50,57.54,25.72,36.3035,-78.3651,"Vance County NC"
"2010-11-16 22:55:00",50,57.54,25.72,35.73,-78.95,"Wake County NC"
"2010-11-16 23:15:00",50,57.54,25.72,35.77,-78.71,"Wake County NC"
"2010-11-16 23:18:00",50,57.54,25.72,36.0997,-78.3114,"Franklin County NC"
"2010-11-16 23:19:00",50,57.54,25.72,35.95,-78.42,"Wake County NC"
"2010-11-16 23:29:00",50,57.54,25.72,35.6954,-78.5845,"Wake County NC"
"2010-11-16 23:30:00",50,57.54,25.72,35.8751,-78.5157,"Wake County NC"
"2010-11-16 23:33:00",50,57.54,25.72,35.54,-78.39,"Johnston County NC"
"2010-11-16 23:35:00",50,57.54,25.72,35.8333,-78.2862,"Wake County NC"
"2010-11-16 23:37:00",50,57.54,25.72,35.5934,-78.481,"Johnston County NC"
"2010-11-16 23:51:00",50,57.54,25.72,35.02,-79.09,"Hoke County NC"
"2010-11-16 23:55:00",50,57.54,25.72,35.9915,-78.051,"Nash County NC"
"2010-11-16 23:56:00",50,57.54,25.72,35.0157,-79.0078,"Cumberland County NC"
"2010-11-17 00:00:00",50,57.54,25.72,36.36,-77.67,"Halifax County NC"
"2010-11-17 00:05:00",50,57.54,25.72,34.9861,-78.9595,"Cumberland County NC"
"2010-11-17 00:08:00",50,57.54,25.72,36.1,-77.7,"Edgecombe County NC"
"2010-11-17 00:10:00",50,57.54,25.72,35.01,-78.7,"Cumberland County NC"
"2010-11-17 00:14:00",52,59.84,26.75,34.79,-78.97,"Robeson County NC"
"2010-11-17 00:15:00",50,57.54,25.72,36.19,-77.68,"Halifax County NC"
"2010-11-17 00:20:00",50,57.54,25.72,35.99,-77.58,"Edgecombe County NC"
"2010-11-17 00:35:00",50,57.54,25.72,36.33,-77.21,"Northampton County NC"
"2010-11-17 00:45:00",50,57.54,25.72,36.5,-77.01,"Hertford County NC"
"2010-11-17 00:50:00",50,57.54,25.72,36.34,-77.01,"Hertford County NC"
"2010-11-30 21:30:00",50,57.54,25.72,35.728,-81.536,"Burke County NC"
"2010-11-30 21:43:00",50,57.54,25.72,35.415,-81.464,"Cleveland County NC"
"2010-11-30 22:29:00",50,57.54,25.72,35.219,-81.298,"Gaston County NC"
"2010-11-30 22:59:00",50,57.54,25.72,35.23,-80.89,"Mecklenburg County NC"
"2010-11-30 23:50:00",50,57.54,25.72,35.2018,-80.4331,"Stanly County NC"
"2010-12-01 00:00:00",50,57.54,25.72,35.8231,-80.3513,"Davidson County NC"
"2010-12-01 00:10:00",50,57.54,25.72,35.0225,-80.2658,"Anson County NC"
"2010-12-01 00:11:00",50,57.54,25.72,36.1531,-80.337,"Forsyth County NC"
"2010-12-01 00:30:00",50,57.54,25.72,35.9045,-79.9067,"Randolph County NC"
"2010-12-01 00:40:00",50,57.54,25.72,35.41,-80,"Montgomery County NC"
"2010-12-01 00:44:00",50,57.54,25.72,36.5382,-79.9473,"Rockingham County NC"
"2010-12-01 00:46:00",50,57.54,25.72,36.3999,-79.973,"Rockingham County NC"
"2010-12-01 01:50:00",50,57.54,25.72,34.91,-79.75,"Richmond County NC"
"2010-12-01 02:00:00",50,57.54,25.72,35.81,-79.4238,"Chatham County NC"
"2010-12-01 02:15:00",50,57.54,25.72,35.3335,-79.5987,"Moore County NC"
"2010-12-01 02:35:00",50,57.54,25.72,35,-78.09,"Duplin County NC"
"2010-12-01 02:40:00",50,57.54,25.72,36.1666,-78.979,"Orange County NC"
"2010-12-01 03:50:00",50,57.54,25.72,36.0709,-78.5435,"Franklin County NC"
"2011-02-25 02:15:00",50,57.54,25.72,35.05,-83.99,"Cherokee County NC"
"2011-02-28 12:52:00",50,57.54,25.72,36.11,-81.84,"Avery County NC"
"2011-02-28 13:00:00",50,57.54,25.72,36.15,-81.79,"Watauga County NC"
"2011-02-28 14:40:00",50,57.54,25.72,35.83,-82.18,"Yancey County NC"
"2011-02-28 15:08:00",50,57.54,25.72,35.31,-83.18,"Jackson County NC"
"2011-02-28 15:09:00",55,63.29,28.29,35.59,-81.99,"McDowell County NC"
"2011-02-28 15:10:00",65,74.8,33.44,35.75,-81.68,"Burke County NC"
"2011-02-28 15:21:00",50,57.54,25.72,35.8,-81.43,"Caldwell County NC"
"2011-02-28 15:29:00",50,57.54,25.72,35.73,-81.34,"Catawba County NC"
"2011-02-28 15:38:00",55,63.29,28.29,35.18,-82.78,"Transylvania County NC"
"2011-02-28 15:40:00",55,63.29,28.29,35.77,-81.1,"Catawba County NC"
"2011-02-28 15:42:00",60,69.05,30.87,35.77,-81.08,"Iredell County NC"
"2011-02-28 15:56:00",60,69.05,30.87,35.7,-80.85,"Iredell County NC"
"2011-02-28 16:00:00",50,57.54,25.72,35.74,-80.73,"Rowan County NC"
"2011-02-28 16:18:00",50,57.54,25.72,35.79,-80.42,"Davidson County NC"
"2011-02-28 16:38:00",50,57.54,25.72,35.89,-79.99,"Randolph County NC"
"2011-02-28 17:22:00",50,57.54,25.72,35.11,-80.5,"Union County NC"
"2011-02-28 18:20:00",50,57.54,25.72,35.21,-79.49,"Moore County NC"
"2011-03-06 16:13:00",50,57.54,25.72,35.55,-78.59,"Johnston County NC"
"2011-03-06 16:23:00",50,57.54,25.72,36.16,-78.27,"Franklin County NC"
"2011-03-06 16:30:00",50,57.54,25.72,34.92,-78.29,"Sampson County NC"
"2011-03-06 16:50:00",50,57.54,25.72,36.28,-78.02,"Warren County NC"
"2011-03-06 16:55:00",50,57.54,25.72,36.25,-77.96,"Halifax County NC"
"2011-03-06 17:00:00",70,80.55,36.01,35.06,-78.14,"Duplin County NC"
"2011-03-10 16:05:00",50,57.54,25.72,35.72,-77.92,"Wilson County NC"
"2011-03-10 16:20:00",50,57.54,25.72,35.81,-77.77,"Wilson County NC"
"2011-03-10 16:28:00",50,57.54,25.72,35.93,-77.68,"Edgecombe County NC"
"2011-03-10 16:39:00",50,57.54,25.72,36.45,-77.7,"Halifax County NC"
"2011-03-23 15:46:00",55,63.29,28.29,36.1,-81.37,"Wilkes County NC"
"2011-03-23 16:00:00",60,69.05,30.87,36.5,-80.61,"Surry County NC"
"2011-03-23 16:03:00",50,57.54,25.72,36.45,-80.3,"Stokes County NC"
"2011-03-23 16:06:00",50,57.54,25.72,36.54,-80.36,"Stokes County NC"
"2011-03-23 16:14:00",50,57.54,25.72,36.44,-80.2,"Stokes County NC"
"2011-03-23 16:18:00",55,63.29,28.29,36.47,-79.91,"Rockingham County NC"
"2011-03-23 16:27:00",50,57.54,25.72,36.26,-80.23,"Stokes County NC"
"2011-03-23 16:40:00",70,80.55,36.01,36.39,-79.65,"Rockingham County NC"
"2011-03-23 16:55:00",50,57.54,25.72,36.44,-79.09,"Person County NC"
"2011-03-23 17:14:00",50,57.54,25.72,36.23,-79.13,"Orange County NC"
"2011-03-23 17:27:00",50,57.54,25.72,36.18,-79.04,"Orange County NC"
"2011-03-23 17:45:00",50,57.54,25.72,36.31,-78.54,"Granville County NC"
"2011-03-23 18:07:00",50,57.54,25.72,36,-78.51,"Wake County NC"
"2011-03-23 18:13:00",50,57.54,25.72,36.12,-78.26,"Franklin County NC"
"2011-03-23 20:00:00",50,57.54,25.72,36.5,-80.12,"Stokes County NC"
"2011-03-23 20:05:00",55,63.29,28.29,36.3,-79.28,"Caswell County NC"
"2011-03-23 20:08:00",50,57.54,25.72,36.26,-79.21,"Caswell County NC"
"2011-03-23 23:30:00",78,89.76,40.13,35.01,-77.53,"Jones County NC"
"2011-03-26 19:00:00",50,57.54,25.72,35,-84.07,"Cherokee County NC"
"2011-04-04 19:55:00",55,63.29,28.29,35.34,-84.02,"Graham County NC"
"2011-04-04 20:16:00",55,63.29,28.29,35.25,-83.63,"Macon County NC"
"2011-04-04 20:20:00",55,63.29,28.29,35.41,-83.58,"Swain County NC"
"2011-04-04 20:33:00",60,69.05,30.87,35.4,-83.34,"Jackson County NC"
"2011-04-04 20:35:00",52,59.84,26.75,35.06,-83.63,"Clay County NC"
"2011-04-04 20:45:00",55,63.29,28.29,35.53,-83.15,"Haywood County NC"
"2011-04-04 21:11:00",55,63.29,28.29,35.18,-82.94,"Transylvania County NC"
"2011-04-04 21:20:00",50,57.54,25.72,35.59,-82.58,"Buncombe County NC"
"2011-04-04 21:40:00",60,69.05,30.87,35.32,-82.6,"Henderson County NC"
"2011-04-04 21:47:00",55,63.29,28.29,35.73,-82.14,"McDowell County NC"
"2011-04-04 21:57:00",55,63.29,28.29,36.03,-81.89,"Avery County NC"
"2011-04-04 22:10:00",50,57.54,25.72,35.78,-81.85,"Burke County NC"
"2011-04-04 22:11:00",55,63.29,28.29,35.26,-82.34,"Polk County NC"
"2011-04-04 22:39:00",55,63.29,28.29,35.71,-81.64,"Burke County NC"
"2011-04-04 22:48:00",55,63.29,28.29,35.41,-81.99,"Rutherford County NC"
"2011-04-04 22:50:00",75,86.31,38.58,35.98,-81.2,"Alexander County NC"
"2011-04-04 22:51:00",65,74.8,33.44,35.23,-81.91,"Rutherford County NC"
"2011-04-04 22:53:00",50,57.54,25.72,35.8,-81.43,"Caldwell County NC"
"2011-04-04 22:55:00",50,57.54,25.72,36.25,-81.12,"Wilkes County NC"
"2011-04-04 23:03:00",65,74.8,33.44,35.3,-81.7,"Cleveland County NC"
"2011-04-04 23:15:00",50,57.54,25.72,36.12,-80.87,"Yadkin County NC"
"2011-04-04 23:20:00",50,57.54,25.72,36.39,-80.72,"Surry County NC"
"2011-04-04 23:21:00",65,74.8,33.44,35.47,-81.44,"Lincoln County NC"
"2011-04-04 23:24:00",65,74.8,33.44,35.38,-81.38,"Gaston County NC"
"2011-04-04 23:35:00",60,69.05,30.87,35.56,-81.24,"Catawba County NC"
"2011-04-04 23:40:00",55,63.29,28.29,35.26,-81.19,"Gaston County NC"
"2011-04-04 23:42:00",55,63.29,28.29,35.17,-81.17,"Gaston County NC"
"2011-04-04 23:45:00",55,63.29,28.29,36.46,-80.25,"Stokes County NC"
"2011-04-04 23:47:00",65,74.8,33.44,35.58,-80.92,"Iredell County NC"
"2011-04-04 23:51:00",60,69.05,30.87,35.2,-80.94,"Mecklenburg County NC"
"2011-04-04 23:57:00",55,63.29,28.29,35.72,-80.74,"Rowan County NC"
"2011-04-05 00:02:00",60,69.05,30.87,35.41,-80.66,"Cabarrus County NC"
"2011-04-05 00:07:00",55,63.29,28.29,35.85,-80.62,"Davie County NC"
"2011-04-05 00:08:00",55,63.29,28.29,35.02,-80.76,"Union County NC"
"2011-04-05 00:10:00",50,57.54,25.72,36.54,-79.91,"Rockingham County NC"
"2011-04-05 00:12:00",55,63.29,28.29,35.58,-80.45,"Rowan County NC"
"2011-04-05 00:20:00",50,57.54,25.72,35.87,-80.37,"Davidson County NC"
"2011-04-05 00:22:00",50,57.54,25.72,35.22,-80.48,"Stanly County NC"
"2011-04-05 00:38:00",50,57.54,25.72,36,-80.02,"Guilford County NC"
"2011-04-05 00:40:00",55,63.29,28.29,36.39,-79.96,"Rockingham County NC"
"2011-04-05 00:46:00",50,57.54,25.72,35.82,-79.8,"Randolph County NC"
"2011-04-05 00:53:00",50,57.54,25.72,35,-80.22,"Anson County NC"
"2011-04-05 01:03:00",52,59.84,26.75,36.04,-79.52,"Alamance County NC"
"2011-04-05 01:10:00",63,72.5,32.41,36.36,-79.45,"Caswell County NC"
"2011-04-05 01:11:00",50,57.54,25.72,35.72,-79.44,"Chatham County NC"
"2011-04-05 01:30:00",50,57.54,25.72,36.4,-78.99,"Person County NC"
"2011-04-05 01:36:00",50,57.54,25.72,36.01,-78.97,"Durham County NC"
"2011-04-05 01:52:00",50,57.54,25.72,36.32,-78.63,"Granville County NC"
"2011-04-05 02:00:00",50,57.54,25.72,35.75,-78.89,"Wake County NC"
"2011-04-05 02:06:00",50,57.54,25.72,36.35,-78.41,"Vance County NC"
"2011-04-05 02:23:00",51,58.69,26.24,35.14,-78.93,"Cumberland County NC"
"2011-04-05 02:25:00",50,57.54,25.72,35.38,-78.94,"Harnett County NC"
"2011-04-05 02:40:00",50,57.54,25.72,35.27,-78.76,"Harnett County NC"
"2011-04-05 02:45:00",50,57.54,25.72,36.53,-77.83,"Northampton County NC"
"2011-04-05 02:48:00",50,57.54,25.72,35.87,-78.1,"Nash County NC"
"2011-04-05 02:51:00",50,57.54,25.72,36.3,-77.67,"Halifax County NC"
"2011-04-05 03:00:00",50,57.54,25.72,35.64,-78.01,"Wilson County NC"
"2011-04-05 03:16:00",50,57.54,25.72,35.99,-77.63,"Edgecombe County NC"
"2011-04-05 03:20:00",50,57.54,25.72,35.21,-78.84,"Cumberland County NC"
"2011-04-05 03:44:00",50,57.54,25.72,35.99,-77.34,"Martin County NC"
"2011-04-05 03:45:00",50,57.54,25.72,35.59,-77.7,"Greene County NC"
"2011-04-05 03:48:00",50,57.54,25.72,35.99,-77.3,"Martin County NC"
"2011-04-05 04:10:00",56,64.44,28.81,34.73,-79.23,"Robeson County NC"
"2011-04-05 04:16:00",50,57.54,25.72,35.15,-77.96,"Duplin County NC"
"2011-04-05 04:19:00",56,64.44,28.81,34.78,-79.07,"Robeson County NC"
"2011-04-05 04:22:00",56,64.44,28.81,34.49,-79.09,"Robeson County NC"
"2011-04-05 04:23:00",56,64.44,28.81,34.62,-79.14,"Robeson County NC"
"2011-04-05 04:25:00",56,64.44,28.81,34.57,-79,"Robeson County NC"
"2011-04-05 04:30:00",50,57.54,25.72,36.44,-77.1,"Hertford County NC"
"2011-04-05 04:40:00",56,64.44,28.81,34.33,-78.7,"Columbus County NC"
"2011-04-05 05:00:00",56,64.44,28.81,34.31,-78.2,"Columbus County NC"
"2011-04-05 05:09:00",50,57.54,25.72,34.83,-78.05,"Duplin County NC"
"2011-04-05 05:10:00",61,70.2,31.38,34.31,-78.16,"Brunswick County NC"
"2011-04-05 05:30:00",56,64.44,28.81,34.46,-77.99,"Pender County NC"
"2011-04-05 05:50:00",50,57.54,25.72,35.31,-77.71,"Lenoir County NC"
"2011-04-05 05:52:00",50,57.54,25.72,34.9,-77.51,"Onslow County NC"
"2011-04-05 05:53:00",56,64.44,28.81,34.07,-78.03,"Brunswick County NC"
"2011-04-05 05:57:00",50,57.54,25.72,34.9,-77.58,"Onslow County NC"
"2011-04-05 06:05:00",56,64.44,28.81,34.35,-77.71,"Pender County NC"
"2011-04-05 06:30:00",50,57.54,25.72,35.72,-79.46,"Chatham County NC"
"2011-04-05 06:45:00",50,57.54,25.72,34.85,-76.74,"Craven County NC"
"2011-04-05 07:15:00",50,57.54,25.72,36.4,-78.37,"Vance County NC"
"2011-04-05 07:23:00",50,57.54,25.72,36.5,-78.14,"Warren County NC"
"2011-04-05 07:40:00",50,57.54,25.72,35.75,-78.52,"Wake County NC"
"2011-04-05 07:41:00",50,57.54,25.72,36.46,-77.9,"Halifax County NC"
"2011-04-05 08:00:00",50,57.54,25.72,35.97,-78.11,"Nash County NC"
"2011-04-05 08:04:00",50,57.54,25.72,35,-78.36,"Sampson County NC"
"2011-04-05 08:15:00",50,57.54,25.72,35.49,-78.12,"Johnston County NC"
"2011-04-05 08:35:00",52,59.84,26.75,35.38,-78,"Wayne County NC"
"2011-04-05 08:40:00",50,57.54,25.72,36.44,-77.23,"Northampton County NC"
"2011-04-05 08:59:00",60,69.05,30.87,35.45,-77.73,"Greene County NC"
"2011-04-05 09:05:00",50,57.54,25.72,35.45,-77.67,"Greene County NC"
"2011-04-05 09:15:00",50,57.54,25.72,35.6,-77.37,"Pitt County NC"
"2011-04-05 09:21:00",50,57.54,25.72,35.28,-77.59,"Lenoir County NC"
"2011-04-05 09:45:00",50,57.54,25.72,35.83,-76.74,"Washington County NC"
"2011-04-05 09:53:00",50,57.54,25.72,35.56,-76.98,"Beaufort County NC"
"2011-04-05 10:10:00",50,57.54,25.72,35.3,-76.79,"Beaufort County NC"
"2011-04-09 11:47:00",50,57.54,25.72,35.83,-82.2,"Yancey County NC"
"2011-04-09 12:30:00",50,57.54,25.72,35.91,-81.72,"Caldwell County NC"
"2011-04-09 14:47:00",50,57.54,25.72,35.38,-81.54,"Cleveland County NC"
"2011-04-09 16:25:00",50,57.54,25.72,35.92,-82.3,"Yancey County NC"
"2011-04-09 16:40:00",50,57.54,25.72,35.48,-81.25,"Lincoln County NC"
"2011-04-09 17:10:00",50,57.54,25.72,35.2,-80.83,"Mecklenburg County NC"
"2011-04-09 17:57:00",50,57.54,25.72,35.22,-81.52,"Cleveland County NC"
"2011-04-11 22:52:00",50,57.54,25.72,35.53,-82.98,"Haywood County NC"
"2011-04-12 01:55:00",50,57.54,25.72,35.73,-81.67,"Burke County NC"
"2011-04-16 10:06:00",50,57.54,25.72,35.42,-80.85,"Mecklenburg County NC"
"2011-04-16 10:40:00",55,63.29,28.29,35.66,-80.56,"Rowan County NC"
"2011-04-16 11:40:00",50,57.54,25.72,36.26,-79.72,"Rockingham County NC"
"2011-04-16 12:12:00",50,57.54,25.72,36.51,-79.36,"Caswell County NC"
"2011-04-16 13:35:00",65,74.8,33.44,34.54,-79.29,"Robeson County NC"
"2011-04-16 13:55:00",63,72.5,32.41,34.59,-78.99,"Robeson County NC"
"2011-04-16 15:18:00",70,80.55,36.01,34.65,-78.6,"Bladen County NC"
"2011-04-16 15:55:00",50,57.54,25.72,34.96,-77.97,"Duplin County NC"
"2011-04-16 16:15:00",50,57.54,25.72,35.71,-77.46,"Pitt County NC"
"2011-04-16 17:00:00",50,57.54,25.72,35.94,-77.29,"Martin County NC"
"2011-04-16 18:04:00",50,57.54,25.72,35.44,-77.05,"Beaufort County NC"
"2011-04-16 18:20:00",50,57.54,25.72,36.06,-76.6,"Chowan County NC"
"2011-04-16 19:15:00",50,57.54,25.72,35.19,-76.66,"Pamlico County NC"
"2011-04-16 19:19:00",57,65.59,29.32,35.87,-75.96,"Dare County NC"
"2011-04-16 19:30:00",50,57.54,25.72,35.47,-76.43,"Hyde County NC"
"2011-04-16 19:42:00",50,57.54,25.72,35.59,-76.49,"Hyde County NC"
"2011-04-16 20:25:00",50,57.54,25.72,35.1,-75.98,"Hyde County NC"
"2011-04-26 14:35:00",50,57.54,25.72,35.74,-79.97,"Randolph County NC"
"2011-04-26 15:14:00",50,57.54,25.72,36.44,-80.91,"Surry County NC"
"2011-04-26 15:29:00",50,57.54,25.72,36.53,-80.74,"Surry County NC"
"2011-04-27 11:10:00",50,57.54,25.72,36.08,-79.09,"Orange County NC"
"2011-04-27 20:45:00",65,74.8,33.44,35.9,-82.9,"Madison County NC"
"2011-04-27 21:40:00",55,63.29,28.29,35.1,-83.1,"Jackson County NC"
"2011-04-27 22:48:00",55,63.29,28.29,35.1,-83.1,"Jackson County NC"
"2011-04-27 23:24:00",50,57.54,25.72,35.11,-83,"Transylvania County NC"
"2011-04-27 23:50:00",55,63.29,28.29,35.24,-82.63,"Transylvania County NC"
"2011-04-28 00:19:00",55,63.29,28.29,35.37,-82.33,"Henderson County NC"
"2011-04-28 01:20:00",50,57.54,25.72,35.44,-80.62,"Cabarrus County NC"
"2011-04-28 01:27:00",50,57.54,25.72,35.55,-80.41,"Rowan County NC"
"2011-04-28 01:47:00",50,57.54,25.72,36.1,-81.12,"Wilkes County NC"
"2011-04-28 01:54:00",50,57.54,25.72,35.97,-79.74,"Guilford County NC"
"2011-04-28 01:56:00",50,57.54,25.72,36.14,-81.03,"Wilkes County NC"
"2011-04-28 02:00:00",50,57.54,25.72,36.18,-79.84,"Guilford County NC"
"2011-04-28 02:05:00",50,57.54,25.72,35.82,-79.89,"Randolph County NC"
"2011-04-28 02:10:00",50,57.54,25.72,35.84,-79.92,"Randolph County NC"
"2011-04-28 02:15:00",50,57.54,25.72,35.84,-79.9,"Randolph County NC"
"2011-04-28 02:20:00",50,57.54,25.72,36.35,-79.52,"Caswell County NC"
"2011-04-28 04:48:00",50,57.54,25.72,36.5,-80.61,"Surry County NC"
"2011-04-28 06:04:00",50,57.54,25.72,34.75,-79.51,"Scotland County NC"
"2011-04-28 06:05:00",50,57.54,25.72,34.67,-79.47,"Scotland County NC"
"2011-04-28 06:11:00",52,59.84,26.75,35.04,-79.5,"Scotland County NC"
"2011-04-28 08:12:00",50,57.54,25.72,34.94,-79.77,"Richmond County NC"
"2011-04-28 08:13:00",50,57.54,25.72,34.93,-79.78,"Richmond County NC"
"2011-04-28 08:15:00",50,57.54,25.72,34.95,-79.74,"Richmond County NC"
"2011-04-28 08:20:00",50,57.54,25.72,34.94,-79.77,"Richmond County NC"
"2011-04-28 08:22:00",50,57.54,25.72,34.95,-79.75,"Richmond County NC"
"2011-04-28 11:54:00",61,70.2,31.38,34.6,-78.96,"Robeson County NC"
"2011-04-28 12:52:00",50,57.54,25.72,34.77,-78.01,"Duplin County NC"
