STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW
USC00316853,"PLYMOUTH 5 E, NC US",35.8723,-76.6592,6.1,2017-02,,,,,0.47,1.35,
USC00314675,"KING, NC US",36.2838,-80.3624,268.2,2017-02,0,0,0,0,0.24,0.79,0
USC00314684,"KINSTON 7 SE, NC US",35.1967,-77.5432,7.3,2017-02,,,,,0.67,1.08,
US1NCUN0001,"MONROE 2.4 N, NC US",35.020746,-80.53429,175,2017-02,,0,,0,0.6,1.21,0
USC00315771,"MONROE 2 SE, NC US",34.9797,-80.5233,167.6,2017-02,0,0,0,0,0.74,1.31,0
US1NCWY0021,"MOUNT OLIVE 0.4 NW, NC US",35.199825,-78.072586,49.1,2017-02,,,,,0.92,1.32,
US1NCBC0005,"ASHEVILLE 2.1 NNW, NC US",35.6025,-82.5602,645.6,2017-02,,,,,0.24,0.79,
US1NCOR0038,"CHAPEL HILL 4.3 WSW, NC US",35.911279,-79.11436,148.4,2017-02,,,,,0.47,1.06,
US1NCOR0039,"DURHAM 7.2 WNW, NC US",36.035913,-79.024597,156.4,2017-02,,,,,0.53,1.01,
US1NCBC0001,"ASHEVILLE 5.6 NNW, NC US",35.6534,-82.5709,777.2,2017-02,,,,,0.36,1.02,
US1NCBC0003,"ASHEVILLE 5.7 NNW, NC US",35.653592,-82.572833,742.5,2017-02,,0,,0,0.43,1.17,0
US1NCBC0004,"FAIRVIEW 3.8 ENE, NC US",35.546,-82.343,813.2,2017-02,,,,,0.39,1.09,
US1NCOR0033,"CHAPEL HILL 1.5 NNW, NC US",35.94625577,-79.05453801,140.2,2017-02,,,,,0.59,1.11,
USC00314689,"KINSTON AG RESEARCH, NC US",35.2975,-77.5722,18.3,2017-02,,,,,0.76,1.1,
USC00313356,"GASTONIA, NC US",35.2671,-81.1436,213.4,2017-02,0,0,0,0,0.49,1.09,0
USC00310090,"ALBEMARLE, NC US",35.3992,-80.1994,185.9,2017-02,,,,,0.23,0.68,
US1NCGL0049,"GREENSBORO 5.0 WSW, NC US",36.05975723,-79.91279602,275.8,2017-02,,,,,0.09,0.1,
US1NCOR0045,"CHAPEL HILL 9.4 W, NC US",35.908102,-79.20669,165.8,2017-02,,,,,0.6,1.12,
US1NCBC0014,"LEICESTER 2 SE, NC US",35.62631944,-82.67633333,672.1,2017-02,,0,,0,0.35,0.65,0
US1NCOR0044,"HILLSBOROUGH 5.6 NNW, NC US",36.149173,-79.133016,205.7,2017-02,,,,,0.28,0.65,
US1NCCH0004,"GOLDSTON 3.8 N, NC US",35.648565,-79.33607,173.1,2017-02,,,,,0.5,1.27,
US1NCOR0041,"HILLSBOROUGH 1.5 NE, NC US",36.084995,-79.081492,176.8,2017-02,,,,,0.44,0.82,
USC00314456,"JACKSON, NC US",36.39652,-77.42397,37.5,2017-02,,,,,0.24,0.73,
USC00314464,"JACKSON SPRINGS 5 WNW, NC US",35.18355,-79.67736,222.5,2017-02,,,,,0.51,1.11,
US1NCCH0006,"SILER CITY 2.7 SSW, NC US",35.68886,-79.48052,206,2017-02,,,,,0.35,0.87,
US1NCGL0042,"JAMESTOWN 2.8 NNE, NC US",36.03397751,-79.91847992,264.3,2017-02,,,,,,0.35,
US1NCGL0041,"GREENSBORO 7.1 S, NC US",35.976108,-79.836675,255.1,2017-02,,,,,0.43,0.62,
USR0000NFBR,"FORT BRAGG NORTH CAROLINA, NC US",35.1397,-79.0644,143,2017-02,,,,,,,
USC00314471,"JACKSONVILLE EOC, NC US",34.7965,-77.401,5.2,2017-02,,,,,2,3.52,
US1NCGL0013,"BROWNS SUMMIT 3.2 NW, NC US",36.2455,-79.7543,252.4,2017-02,,,,,0.72,1.15,
US1NCOR0019,"CHAPEL HILL 1.7 NE, NC US",35.946897,-79.022703,91.1,2017-02,,,,,0.56,1.11,
US1NCOR0027,"HILLSBOROUGH 1.8 S, NC US",36.045094,-79.101517,182.9,2017-02,,,,,0.59,0.99,
USR0000NFAI,"FAIRFIELD NORTH CAROLINA, NC US",35.5417,-76.2231,3,2017-02,,,,,,,
USC00313152,"FOREST CITY 8 W, NC US",35.3125,-81.9891,258.8,2017-02,0,0,0,0,0.33,1.08,0
USC00316422,"RICHLANDS, NC US",34.925,-77.5113,6.1,2017-02,,,,,0.77,1.25,
USC00317994,"SMITHFIELD, NC US",35.5174,-78.34446,45.7,2017-02,,,,,0.62,0.84,
US1NCPD0026,"HAMPSTEAD 2.3 ENE, NC US",34.38,-77.67305556,7.6,2017-02,,,,,1.17,2.5,
USR0000NWAY,"WAYAH NORTH CAROLINA, NC US",35.1667,-83.4031,658.4,2017-02,,,,,,,
US1NCBC0045,"ASHEVILLE 2.9 N, NC US",35.616229,-82.550453,660.2,2017-02,0,0,0,0,0.3,0.81,0
US1NCPD0022,"BURGAW 0.3 NE, NC US",34.554,-77.9229,12.2,2017-02,,,,,0.81,1.96,
US1NCBC0041,"ARDEN 1.6 ENE, NC US",35.47906,-82.49238,694.6,2017-02,,,,,0.28,0.76,
US1NCBC0043,"ASHEVILLE 8.1 NNW, NC US",35.684553,-82.595285,637.9,2017-02,,,,,0.4,0.61,
US1NCBC0044,"CANDLER 1.9 NE, NC US",35.558551,-82.672164,679.7,2017-02,,,,,0.34,0.81,
USC00317516,"ROXBORO 7 ESE, NC US",36.3464,-78.8858,216.4,2017-02,,,,,0.32,0.39,
USC00314496,"JEFFERSON 2 E, NC US",36.41747,-81.42964,840.9,2017-02,0,0,0,0,0.55,1.43,0
USC00315340,"MARION, NC US",35.6847,-82.0084,429.8,2017-02,0,0,0,0,0.16,0.72,0
USW00013723,"GREENSBORO AIRPORT, NC US",36.0969,-79.9432,271.3,2017-02,0,0,0,0,0.17,0.49,0
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,2017-02,0,0,0,0,0.34,0.66,0
US1NCPD0019,"SURF CITY 0.8 E, NC US",34.4254786,-77.5446796,3,2017-02,,,,,1.45,2.49,
US1NCPD0017,"HAMPSTEAD 0.3 NW, NC US",34.3708219,-77.7139119,15.5,2017-02,,0,,0,0.98,2.31,0
USR0000TCHE,"CHEROKEE TENNESSEE, TN US",35.6197,-83.2069,1036.3,2017-02,,,,,,,
US1NCBC0051,"ASHEVILLE 1.2 NNW, NC US",35.5909018,-82.554861,650.4,2017-02,0,0,0,0,0.31,0.88,0
USC00316676,"PERRYTOWN, NC US",35.0556,-77.0859,8.5,2017-02,,,,,0.89,2.2,
USC00316686,"PFAFFTOWN, NC US",36.1558,-80.3699,289.6,2017-02,,,,,1.9,2.64,
USC00319704,"YANCEYVILLE 4 SE, NC US",36.3773,-79.25502,193.5,2017-02,0,0,0,0,0.59,1.21,0
USC00314260,"HOT SPRINGS, NC US",35.89536,-82.8313,410,2017-02,0,0,0,0,0.45,1.57,0
US1NCCH0015,"PITTSBORO 5.0 NE, NC US",35.779859,-79.124435,167.3,2017-02,,,,,0.33,0.7,
US1NCCY0003,"HAYESVILLE 5.2 E, NC US",35.054,-83.728,714.1,2017-02,,,,,0.4,1.52,
US1NCBC0021,"ASHEVILLE 4.0 NNE, NC US",35.62238,-82.50958,917.1,2017-02,,,,,0.31,1.02,
US1NCBC0022,"SKYLAND 1.0 W, NC US",35.48624431,-82.53532112,670.6,2017-02,,,,,0.4,1.04,
USC00315116,"LONGWOOD, NC US",34.0106,-78.5464,12.2,2017-02,,,,,0.54,1.3,
USC00315356,"MARSHALL, NC US",35.80336,-82.66573,585.2,2017-02,0,0,0,0,0.45,1.13,0
US1NCRN0013,"ASHEBORO 10.9 S, NC US",35.5645049,-79.777743,223.7,2017-02,,,,,0.27,0.96,
US1NCJH0015,"WENDELL 6.5 S, NC US",35.689161,-78.3482,83.8,2017-02,,,,,0.59,1.21,
US1NCRN0016,"SEAGROVE 6.0 ENE, NC US",35.56638889,-79.675,165.2,2017-02,,,,,0.42,1.07,
USW00093807,"WINSTON SALEM REYNOLDS AIRPORT, NC US",36.13361,-80.22222,295.7,2017-02,,,,,0.33,0.8,
US1NCCH0017,"PITTSBORO 6.2 NE, NC US",35.791449,-79.107356,112.5,2017-02,,,,,0.37,0.76,
US1NCCH0016,"APEX 9.2 WNW, NC US",35.77207184,-78.99810028,89.6,2017-02,,,,,0.41,1.02,
US1NCJH0014,"CLAYTON 1.3 SSW, NC US",35.631653,-78.470186,91.1,2017-02,,,,,0.61,1.35,
USR0000NRUT,"RUTHERFORD CO NORTH CAROLI, NC US",35.4286,-81.9394,321.9,2017-02,,,,,,,
US1NCCH0025,"CARY 7.8 WNW, NC US",35.84159088,-78.9177475,98.1,2017-02,,,,,0.33,0.74,
US1NCCH0024,"SANFORD 10.0 N, NC US",35.620648,-79.201603,100.6,2017-02,,,,,0.5,0.8,
US1NCCH0023,"PITTSBORO 5.4 WSW, NC US",35.69876862,-79.2668457,131.7,2017-02,,,,,,1.13,
USC00317548,"RURAL HALL, NC US",36.2333,-80.3069,292.6,2017-02,,,,,,,
US1NCCH0020,"CARY 7.5 WNW, NC US",35.837442,-78.915434,84.1,2017-02,,,,,,0.83,
US1NCJH0009,"KENLY 6.6 NW, NC US",35.659866,-78.210705,73.2,2017-02,,,,,0.78,1.48,
US1NCCH0029,"PITTSBORO 3.5 NW, NC US",35.748848,-79.226081,150.9,2017-02,,,,,0.33,1.14,
US1NCCH0028,"SILER CITY 0.6 E, NC US",35.723943,-79.451757,173.7,2017-02,,,,,0.25,1.03,
US1NCCH0027,"PITTSBORO 7.0 N, NC US",35.81934357,-79.16055298,162.2,2017-02,,,,,0.31,0.59,
US1NCPD0028,"TOPSAIL BEACH 2.1 W, NC US",34.378783,-77.669907,8.2,2017-02,,0,,0,1.2,2.39,0
US1NCCR0031,"MARSHALLBERG 0.4 SW, NC US",34.723166,-76.5205872,1.5,2015-02,,,,,1.24,5.66,
USC00317319,"ROANOKE RAPIDS, NC US",36.47893,-77.67141,64,2015-02,,,,,6,10.28,
USC00314055,"HIGHLANDS, NC US",35.05646,-83.19822,1173.5,2015-02,,,,,1.46,4.96,
USW00013766,"MANTEO AIRPORT, NC US",35.9173,-75.7,4,2015-02,,,,,0.7,2.91,
US1NCCR0043,"ATLANTIC BEACH 1.0 E, NC US",34.6995146,-76.7216387,1.5,2015-02,,,,,,5.59,
US1NCCR0045,"MOREHEAD CITY 2.4 WNW, NC US",34.734492,-76.772506,4.9,2015-02,,,,,1.15,5.98,
US1NCCR0040,"MOREHEAD CITY 3.0 WNW, NC US",34.7360866,-76.7831385,5.8,2015-02,,,,,1,5.21,
US1NCCR0049,"EMERALD ISLE 2.3 WSW, NC US",34.65437114,-77.06712574,5.2,2015-02,,,,,1.1,5.58,
USC00316236,"NORTH FORK 2, NC US",35.66308,-82.34446,755.9,2015-02,,,,,0.3,1.7,
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.96,-79.69,121.9,2015-02,,,,,,,
USC00316001,"MURPHY 4 ESE, NC US",35.0714,-83.9684,487.7,2015-02,3,2,5,3.2,1.21,3.47,6.5
USC00314063,"HIGH POINT, NC US",35.96743,-79.97086,274.3,2015-02,0,0,0,0.3,0.58,2.51,0.3
US1NCML0001,"BAKERSVILLE 5.4 N, NC US",36.092,-82.175,1168,2015-02,,6,,6.7,0.55,2.93,21.4
US1NCRB0007,"LUMBERTON 2.6 ESE, NC US",34.620673,-78.971868,44.5,2015-02,,,,,2.12,5.15,
US1NCML0002,"BAKERSVILLE 2.5 SE, NC US",35.989,-82.128,893.1,2015-02,11,3,6,5.5,0.61,2.4,13.2
US1NCHW0048,"WAYNESVILLE 4.1 NNW, NC US",35.53742981,-83.03031921,824.8,2015-02,,,,,1.55,4.51,
USW00013776,"LUMBERTON REGIONAL AIRPORT, NC US",34.608,-79.0591,36.9,2015-02,,,,,0.82,4.77,
US1NCCR0012,"MOREHEAD CITY 0.6 NW, NC US",34.73,-76.74,4,2015-02,,,,,1.2,4.89,
US1NCCR0018,"NEWPORT 2.0 WSW, NC US",34.781145,-76.895706,7,2015-02,,,,,1.17,5.46,
US1NCCR0016,"MOREHEAD CITY 6.0 WNW, NC US",34.730195,-76.831405,10.1,2015-02,,,,,1.17,5.94,
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,2015-02,8,3,5,5,0.6,1.62,9.5
USC00317344,"ROBBINSVILLE AG 5 NE, NC US",35.3763,-83.70013,710.2,2015-02,,,,,0.96,3.98,
US1NCFK0002,"YOUNGSVILLE 4.1 SE, NC US",35.988059,-78.419585,128.9,2015-02,4,3,6,6,1.15,3.01,8.5
US1NCFK0003,"YOUNGSVILLE 1.2 E, NC US",36.025944,-78.454911,137.2,2015-02,,,,,,3.39,
US1NCAG0003,"GLADE VALLEY 3.0 ENE, NC US",36.484263,-80.999647,817.8,2015-02,7,4,6,5.5,0.87,3.02,14.1
US1NCAG0001,"SPARTA 3.5 SSW, NC US",36.458975,-81.152517,946.1,2015-02,10,1,6,6,0.75,2.45,6.3
US1NCCR0020,"HARKERS ISLAND 3.2 NE, NC US",34.7315,-76.51765,2.1,2015-02,,,,,1.27,6.57,
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",34.2675,-77.8997,10.1,2015-02,0,0,0,0.3,0.92,4.34,0.3
US1NCCR0029,"MOREHEAD CITY 0.1 E, NC US",34.7244699,-76.7295265,5.5,2015-02,,,,,1.22,5.54,
USC00315177,"LUMBERTON, NC US",34.6269,-79.025,34.1,2015-02,,,,,1.7,4.78,
US1NCDP0003,"MOUNT OLIVE 2.4 SW, NC US",35.176286,-78.101772,48.2,2015-02,,,,,1.76,3.63,
US1NCDP0002,"MOUNT OLIVE 9.6 ESE, NC US",35.141958,-77.911544,45.1,2015-02,,,,,1.72,4.18,
US1NCFK0010,"WAKE FOREST 3.5 NNW, NC US",36.019193,-78.535489,121.3,2015-02,,,,,1.15,3.15,
USW00013754,"HAVELOCK CHERRY POINT MCAS, NC US",34.9,-76.88333,8.8,2015-02,,,,,0.94,5.81,
US1NCAG0005,"SPARTA 2.8 NE, NC US",36.53255844,-81.08664703,836.7,2015-02,,,,,0.71,2.11,
USC00310724,"BENT CREEK, NC US",35.5044,-82.5966,643.1,2015-02,,,,,,2.06,
USW00003758,"DURHAM 11 W, NC US",35.9705,-79.0931,171.3,2015-02,,,,,0.73,3.6,
US1NCYD0004,"YADKINVILLE 0.2 E, NC US",36.13089752,-80.65548706,280.4,2015-02,,,,,0.39,2.14,
US1NCPT0008,"GREENVILLE 1.4 SE, NC US",35.5857,-77.3553,20.7,2015-02,,,,,1.28,3.35,
US1NCYD0003,"YADKINVILLE 6.3 SSE, NC US",36.05318451,-80.60283661,260.6,2015-02,,2,,4,0.61,2.3,5.7
US1NCPT0007,"WINTERVILLE 3.5 W, NC US",35.5258,-77.4605,25.9,2015-02,,,,,1.64,4.42,
US1NCBD0002,"ELIZABETHTOWN 6.2 NW, NC US",34.6847098,-78.6903913,46,2015-02,,,,,1.65,4.76,
US1NCPT0004,"AYDEN 1.7 ESE, NC US",35.46134,-77.39285,21,2015-02,,,,,1.61,3.94,
US1NCBD0001,"BLADENBORO 2.0 NNW, NC US",34.565567,-78.811349,39.6,2015-02,,,,,1.76,5.29,
USC00318694,"TRANSOU, NC US",36.40039,-81.30525,863.8,2015-02,11,4,6,5.8,0.6,2.21,15
US1NCBD0004,"GARLAND 11.2 W, NC US",34.8139,-78.5892,33.5,2015-02,,,,,1.83,5.22,
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.326,0.9,2015-02,,,,,1.94,4.23,
US1NCHW0017,"CANTON 1.5 N, NC US",35.56776,-82.83938,847.6,2015-02,,,,,0.63,2.17,
US1NCHW0016,"CLYDE 0.6 SSE, NC US",35.526097,-82.907325,779.7,2015-02,,,,,0.63,1.47,
US1NCAV0004,"LINVILLE 2.4 ENE, NC US",36.08502,-81.84612,1316.7,2015-02,,,,,0.84,2.67,
US1NCRC0002,"ROCKINGHAM 0.6 WSW, NC US",34.935,-79.771,62.2,2015-02,,,,,1.42,3.65,
US1NCRC0004,"HAMLET 1.1 SW, NC US",34.8765801,-79.7209219,94.5,2015-02,,,,,1.44,3.97,
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.3856,-79.2919,176.8,2015-02,,,,,,,
US1NCCR0009,"BEAUFORT 5.3 N, NC US",34.7971,-76.6708,2.1,2015-02,,,,,1.45,6.22,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,2015-02,,,,,1.58,5.31,
US1NCPT0019,"GREENVILLE 4.4 SSE, NC US",35.5395,-77.3466,19.5,2015-02,,,,,,2.93,
US1NCPT0018,"GREENVILLE 7.1 SSE, NC US",35.507226,-77.321396,18,2015-02,,,,,1.68,3.78,
US1NCHW0002,"MAGGIE VALLEY 2.9 ENE, NC US",35.5389,-83.0467,1051.6,2015-02,7,3,6,4.1,1.38,4.79,8.7
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.93246,-82.00232,850.4,2015-02,,,,,0.58,2.43,
US1NCBD0015,"ELIZABETHTOWN 6.6 NW, NC US",34.685132,-78.699205,46.3,2015-02,,,,,1.61,4.08,
US1NCPT0010,"FOUNTAIN 0.1 NE, NC US",35.674598,-77.637674,33.8,2015-02,,,,,1.49,3.82,
USC00310506,"BANNER ELK, NC US",36.1616,-81.8741,1149.1,2015-02,,,,,0.68,3.61,
US1NCBR0006,"SUNSET BEACH 1.7 WNW, NC US",33.884053,-78.53773,4.9,2015-02,,,,,1.49,4.8,
US1NCBR0002,"LELAND 5.7 WSW, NC US",34.2024,-78.09481,21,2015-02,0,0,0,0,1.41,4.65,0
US1NCBR0001,"CALABASH 1.9 NNE, NC US",33.9246539,-78.5696509,13.4,2015-02,,0,,0,1.22,4.58,0
USC00310982,"BOONE 1 SE, NC US",36.21395,-81.64563,944.9,2015-02,12,6,8,7,0.52,2.35,19.9
US1NCHW0031,"CANTON 8.6 SSW, NC US",35.429681,-82.922228,862.3,2015-02,,,,,2.16,5.91,
US1NCHW0030,"WAYNESVILLE 2.2 SE, NC US",35.458483,-82.973765,1126.8,2015-02,,,,,1.55,4.34,
US1NCHW0035,"WAYNESVILLE 5.5 NNW, NC US",35.558258,-83.034368,827.8,2015-02,,,,,1.06,3.28,
US1NCHW0034,"CLYDE 0.4 NNE, NC US",35.538611,-82.909722,792.2,2015-02,,,,,0.66,2.7,
US1NCPT0021,"GREENVILLE 4.3 SSE, NC US",35.5408,-77.35,19.2,2015-02,,,,,,3.44,
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.3789,-80.9925,152.4,2015-02,,,,,,,
US1NCHW0039,"MAGGIE VALLEY 2.1 ENE, NC US",35.53165054,-83.05953217,1092.4,2015-02,,,,,1.5,5.01,
US1NCHW0037,"CANTON 10.7 S, NC US",35.39329529,-82.81400299,955.5,2015-02,,3,,5,1.6,5.33,10.9
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2015-02,,,,,0.72,2.79,
USC00311606,"CEDAR ISLAND, NC US",34.9833,-76.3,2.4,2015-02,,,,,1.48,6.63,
US1NCAV0007,"LINVILLE FALLS 0.5 SW, NC US",35.95442,-81.952002,1024.7,2015-02,,4,,4.8,0.53,2.2,12.9
US1NCBR0014,"SOUTHPORT 1.0 NE, NC US",33.932181,-78.007998,5.5,2015-02,,,,,1.2,5.28,
US1NCAV0009,"LINVILLE 2.5 ENE, NC US",36.08952,-81.83565,1425.9,2015-02,,,,,0.74,2.33,
US1NCBR0013,"SOUTHPORT 5.9 W, NC US",33.939318,-78.123579,7.6,2015-02,,,,,,4.91,
US1NCBR0012,"WINNABOW 3.6 SE, NC US",34.107263,-78.055882,10.1,2015-02,,,,,1.11,4.24,
USC00310750,"B. EVERETT JORDAN DAM, NC US",35.6542,-79.0706,94.5,2015-02,,,,,,3.36,
US1NCPT0035,"GREENVILLE 2.8 ESE, NC US",35.58953476,-77.3261261,14,2015-02,,,,,,2.62,
US1NCWT0001,"BLOWING ROCK 2.8 ENE, NC US",36.147037,-81.625824,1107,2015-02,,6,,5,0.7,2.19,15
USC00317395,"ROCKY MOUNT, NC US",35.9516,-77.8189,39.6,2015-02,,,,,0.8,2.41,
US1NCWT0006,"BLOWING ROCK 4.4 NE, NC US",36.164823,-81.605514,1178.1,2015-02,12,5,9,8,0.65,2.51,18.7
US1NCAV0010,"PLUMTREE 0.5 W, NC US",36.027813,-82.016926,917.1,2015-02,,,,,0.65,2.6,
US1NCHW0025,"WAYNESVILLE 1.0 NW, NC US",35.493224,-83.012711,926.6,2015-02,,,,,1.78,5.79,
US1NCWT0007,"VALLE CRUCIS 1.4 SSE, NC US",36.191169,-81.76825,969,2015-02,,,,,0.49,2.82,
US1NCWT0009,"BOONE 0.6 N, NC US",36.21843,-81.672,1011.9,2015-02,,3,,4.8,0.45,2.33,12.6
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.55239,-77.0723,3,2015-02,,,,,1.47,3.2,
US1NCMK0037,"DAVIDSON 0.8 W, NC US",35.49928665,-80.86012268,218.5,2015-02,,,,,0.93,2.78,
US1NCCA0004,"SOUTH MILLS 0.1 SW, NC US",36.44363,-76.328896,2.7,2015-02,,,,,0.18,1.72,
US1NCPT0049,"GREENVILLE 1.6 ENE, NC US",35.609089,-77.3491251,9.8,2015-02,,,,,1.59,3.87,
US1NCWT0010,"BLOWING ROCK 2.2 NE, NC US",36.148359,-81.640031,1054,2015-02,,5,,5.6,0.75,2.05,17.9
US1NCCS0001,"HYCO, NC US",36.46433,-79.157921,132,2015-02,,,,,0.93,3.18,
USC00317165,"RED SPRINGS 1 SE, NC US",34.8122,-79.1622,54.9,2015-02,,,,,1.34,4,
US1NCWT0015,"BEECH MOUNTAIN 1.2 SE, NC US",36.201,-81.871,1341.1,2015-02,,8,,5.5,0.55,2.71,25
US1NCCS0005,"YANCEYVILLE 2.4 SW, NC US",36.379289,-79.369125,150,2015-02,,,,,0.85,2.52,
US1NCPT0040,"GREENVILLE 2.0 SE, NC US",35.578383,-77.349917,21,2015-02,,,,,1.51,4.11,
US1NCCS0002,"MEBANE 11.2 N, NC US",36.251023,-79.238215,210,2015-02,,,,,0.85,2.55,
US1NCPS0001,"ELIZABETH CITY 2.6 W, NC US",36.30151667,-76.2668,3.4,2015-02,,,,,1.15,2.94,
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2015-02,,,,,1.32,3.33,
US1NCIR0005,"STATESVILLE 2.9 ENE, NC US",35.795278,-80.834722,258.5,2015-02,,2,,3.5,0.6,2.25,5.5
US1NCIR0008,"STATESVILLE 4.0 ENE, NC US",35.805219,-80.817922,281,2015-02,,,,,,2.54,
US1NCMK0044,"CHARLOTTE 10.9 NNE, NC US",35.34431076,-80.76573181,231.3,2015-02,,,,,0.79,2.19,
US1NCBR0035,"OAK ISLAND 2.3 E, NC US",33.917905,-78.120767,6.4,2015-02,,,,,1.37,5.36,
US1NCBR0034,"LELAND 2.2 SW, NC US",34.21941757,-78.03359222,8.2,2015-02,,,,,1.74,4.96,
USC00310531,"BARNARDSVILLE 2 SE, NC US",35.76,-82.4325,707.1,2015-02,,,,,0.42,1.59,
USC00319357,"WHITEVILLE 7 NW, NC US",34.4094,-78.7913,27.4,2015-02,,,,,1.5,4.62,
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.9372,780.3,2015-02,,,,,,,
US1NCPT0055,"WINTERVILLE 1.0 ENE, NC US",35.534348,-77.3819,26.8,2015-02,3,2,3,3,1.24,3.08,4.5
US1NCSM0002,"DUNN 7.1 SSE, NC US",35.2149627,-78.5702045,61.9,2015-02,,,,,1.5,3.95,
USC00317170,"REELSBORO, NC US",35.131,-76.9153,13.7,2015-02,,,,,1.38,5.91,
US1NCSM0007,"DUNN 5.2 SSE, NC US",35.24707295,-78.56877185,57.3,2015-02,,,,,1.54,3.67,
US1NCIR0017,"HARMONY 2.2 N, NC US",35.989379,-80.768892,283.5,2015-02,,,,,0.49,2.22,
US1NCCT0025,"CONOVER 2.8 NE, NC US",35.732117,-81.177032,294.4,2015-02,,,,,0.52,1.93,
US1NCNH0007,"WILMINGTON 4.4 SSE, NC US",34.1527,-77.8842,7.9,2015-02,,,,,1.25,4.48,
USC00319123,"WATERVILLE 2, NC US",35.77449,-83.09985,435.9,2015-02,3,3,3,3,0.81,3.15,7.2
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.2133,-82.59,792.5,2015-02,,,,,,,
US1NCWT0037,"BOONE 4.6 E, NC US",36.21631667,-81.58855,1010.1,2015-02,,,,,,3.49,
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.7763,-76.877,9.1,2015-02,1,1,1,1,1.22,6.23,1
US1NCPT0063,"WINTERVILLE 2.8 WNW, NC US",35.550485,-77.439309,21.9,2015-02,,,,,1.63,4.17,
US1NCWS0005,"ROPER 0.6 WSW, NC US",35.874928,-76.628195,4.6,2015-02,,,,,1.4,4.63,
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.0483,-78.2903,16.8,2015-02,,,,,,,
US1NCBR0056,"OAK ISLAND 0.9 ENE, NC US",33.92149353,-78.14719391,6.7,2015-02,,,,,1.17,4.19,
USC00311881,"CLINTON 2 NE, NC US",35.02508,-78.276,48.2,2015-02,,,,,2.3,3.94,
US1NCCB0015,"CONCORD 1.0 SW, NC US",35.395539,-80.605861,227.1,2015-02,,,,,0.87,2.7,
US1NCSN0007,"ALBEMARLE 5.1 SSE, NC US",35.29440308,-80.15964508,135.9,2015-02,,,,,0.94,2.71,
US1NCCD0014,"LENOIR 10.6 NNE, NC US",36.054581,-81.484265,477.9,2015-02,,3,,5,0.62,2.09,9.5
US1NCWK0063,"GARNER 5.6 S, NC US",35.6133,-78.6167,100,2015-02,,,,,0.63,1.79,
US1NCWK0061,"RALEIGH 8.4 N, NC US",35.9425,-78.6812,126.8,2015-02,,,,,1.42,3.56,
US1NCPR0002,"BELVIDERE 5.4 N, NC US",36.346306,-76.548227,11.3,2015-02,,,,,1.01,2.94,
USC00312500,"DUNN 4 NW, NC US",35.32432,-78.68782,61,2015-02,,,,,2,5.27,
US1NCWK0065,"HOLLY SPRINGS 3.6 SSE, NC US",35.604149,-78.818929,136.2,2015-02,,,,,0.7,2.24,
USC00319147,"WAYNESVILLE 1 E, NC US",35.4868,-82.9681,810.2,2015-02,,,,,1.62,5.08,
US1NCCT0006,"SHERRILLS FORD 2.4 WNW, NC US",35.593812,-81.027951,267,2015-02,,,,,0.62,1.9,
US1NCBR0061,"SOUTHPORT 2.7 NNW, NC US",33.959876,-78.040303,9.1,2015-02,,,,,1.28,4.91,
US1NCCT0007,"NORTH HICKORY 1.4 WNW, NC US",35.789225,-81.345535,322.8,2015-02,,,,,0.56,2.04,
US1NCPR0005,"HERTFORD 5.2 SSE, NC US",36.11580276,-76.43390656,3,2015-02,,,,,1.14,4.13,
US1NCSN0006,"RICHFIELD 0.2 SSW, NC US",35.468295,-80.25775,199,2015-02,,,,,0.78,2.3,
USC00312740,"ELKIN, NC US",36.25465,-80.86396,277.4,2015-02,6,1,3,3.4,0.51,1.7,3.4
US1NCCB0001,"KANNAPOLIS 5.2 E, NC US",35.491585,-80.527717,243.8,2015-02,,,,,0.77,2.84,
US1NCBF0016,"BATH 6.6 ESE, NC US",35.4265,-76.7072,1.8,2015-02,,,,,1.36,4.7,
USC00318292,"STATESVILLE 2 NNE, NC US",35.8099,-80.8808,244.8,2015-02,,,,,0.51,2.24,
US1NCCB0008,"CONCORD 4.5 SW, NC US",35.36472,-80.65495,193.9,2015-02,,,,,0.72,2.74,
